subject,predicate,object
PaddlePaddle_PaddleOCR,has_related_repository,https://github.com/microsoft/OmniParser
PaddlePaddle_PaddleOCR,has_related_repository,https://github.com/netease-youdao/QAnything
PaddlePaddle_PaddleOCR,has_related_repository,https://github.com/opendatalab/PDF-Extract-Kit
PaddlePaddle_PaddleOCR,has_related_repository,https://github.com/PantsuDango/Dango-Translator
airbnb_javascript,has_description,Airbnb JavaScript 风格指南，提供了一套在 JavaScript 编码中大部分情况下都较为合理的规范。它假设开发者使用 Babel 和相关的 polyfill/shim，并涵盖了从基础类型到现代 ES6+ 语法的广泛编码约定。
airbnb_javascript,has_related_repository,https://github.com/airbnb/css
airbnb_javascript,has_related_repository,https://github.com/airbnb/ruby
jwasham_coding-interview-university,has_description,这是一个全面的多个月学习计划，旨在帮助学习者准备大型科技公司的软件工程师技术面试。它涵盖了从数据结构、算法到系统设计等计算机科学核心主题，并提供学习资源、编码练习和面试技巧。
jwasham_coding-interview-university,has_related_repository,https://github.com/jwasham/computer-science-flash-cards
jwasham_coding-interview-university,has_related_repository,https://github.com/jwasham/practice-c
jwasham_coding-interview-university,has_related_repository,https://github.com/jwasham/practice-cpp
jwasham_coding-interview-university,has_related_repository,https://github.com/jwasham/practice-python
jwasham_coding-interview-university,has_related_repository,https://github.com/gardncl/elements-of-programming-interviews
jwasham_coding-interview-university,has_related_repository,https://github.com/msambol/dsa
getify_You-Dont-Know-JS,has_description,"This is the second edition of the 'You Don't Know JS Yet' book series, which dives deep into the core mechanisms of the JavaScript language."
getify_You-Dont-Know-JS,has_related_repository,https://github.com/getify/You-Dont-Know-JS/blob/1st-ed/README.md
microsoft_Web-Dev-For-Beginners,has_description,这是一个由 Microsoft Cloud Advocates 提供的为期 12 周的综合性课程，旨在教授 Web 开发基础知识。课程包含 24 节课，通过构建生态缸、浏览器扩展和太空游戏等项目，实践 JavaScript、CSS 和 HTML。
microsoft_Web-Dev-For-Beginners,has_related_repository,https://github.com/Azure/co-op-translator
ohmyzsh_ohmyzsh,has_description,"Oh My Zsh is an open source, community-driven framework for managing zsh configuration, providing hundreds of plugins and themes to enhance terminal experience."
excalidraw_excalidraw,has_description,Excalidraw 是一个开源的虚拟手绘风格白板，支持协作和端到端加密。
vinta_awesome-python,has_description,"An opinionated list of awesome Python frameworks, libraries, software and resources."
vinta_awesome-python,has_related_repository,https://github.com/ziadoz/awesome-php
protocolbuffers_protobuf,has_description,Protocol Buffers (protobuf) 是 Google 开发的一种语言中立、平台中立、可扩展的结构化数据序列化机制。它包含用于编译 .proto 文件的协议编译器和针对各种编程语言的运行时库。
protocolbuffers_protobuf,has_related_repository,https://github.com/protocolbuffers/protobuf-go
protocolbuffers_protobuf,has_related_repository,https://github.com/dart-lang/protobuf
protocolbuffers_protobuf,has_related_repository,https://github.com/protocolbuffers/protobuf-javascript
microsoft_TypeScript,has_description,"TypeScript is a language for application-scale JavaScript that adds optional types to JavaScript, supporting tools for large-scale JavaScript applications across any browser, host, or OS. It compiles to readable, standards-based JavaScript."
GrowingGit_GitHub-Chinese-Top-Charts,has_description,GitHub中文排行榜是一个帮助用户发现优秀中文项目的榜单，旨在让用户无语言障碍地、更高效地吸收优秀经验成果。
GrowingGit_GitHub-Chinese-Top-Charts,has_related_repository,https://github.com/kon9chunkit/GitHub-English-Top-Charts
hoppscotch_hoppscotch,has_description,"Hoppscotch is an open source API development ecosystem that helps developers create requests faster, saving time on development. It supports various protocols like HTTP, WebSocket, GraphQL, and more with features like collections, environments, and team collaboration."
hoppscotch_hoppscotch,has_related_repository,https://github.com/hoppscotch/proxyscotch
hoppscotch_hoppscotch,has_related_repository,https://github.com/hoppscotch/hoppscotch-extension
Anduin2017_HowToCook,has_description,这是一个由社区驱动的开源项目，旨在用清晰、精准、对程序员友好的形式语言（类似编程规范）来整理和呈现常见菜谱，方便程序员在家做饭。
Anduin2017_HowToCook,has_related_repository,https://github.com/worryzyy/HowToCook-mcp
Anduin2017_HowToCook,has_related_repository,https://github.com/DusKing1/howtocook-py-mcp
Anduin2017_HowToCook,has_related_repository,https://github.com/ryanuo/whatToEat
tonsky_FiraCode,has_description,Fira Code is a free monospaced font with programming ligatures that helps read and understand code faster by combining common multi-character sequences into single logical tokens.
tonsky_FiraCode,has_related_repository,https://github.com/mozilla/Fira
tonsky_FiraCode,has_related_repository,https://github.com/i-tu/Hasklig
tonsky_FiraCode,has_related_repository,https://github.com/kika/fixedsys
tonsky_FiraCode,has_related_repository,https://github.com/SSNikolaevich/DejaVuSansCode
tonsky_FiraCode,has_related_repository,https://github.com/microsoft/cascadia-code
tonsky_FiraCode,has_related_repository,https://github.com/JetBrains/JetBrainsMono
junegunn_fzf,has_description,"fzf is a general-purpose command-line fuzzy finder that implements a fuzzy matching algorithm to quickly filter lists of items like files, command history, processes, and more."
junegunn_fzf,has_related_repository,https://github.com/junegunn/fzf.vim
junegunn_fzf,has_related_repository,https://github.com/ibhagwan/fzf-lua
996icu_996.ICU,has_description,996.ICU 是一个由 IT 从业者发起的倡议项目，旨在揭露和反对中国科技行业中盛行的“996”工作制（即每周工作6天，从早9点到晚9点），这种工作制严重违反了劳动法并危害员工健康。项目通过收集证据、提供反996许可证等方式，倡导维护劳动者的合法权益。
996icu_996.ICU,has_related_repository,https://github.com/formulahendry/955.WLB
996icu_996.ICU,has_related_repository,https://github.com/fengT-T/996_list
996icu_996.ICU,has_related_repository,https://github.com/boycott996/yaocl
996icu_996.ICU,has_related_repository,https://github.com/623637646/996.Leave
996icu_996.ICU,has_related_repository,https://github.com/xokctah/996.petition
996icu_996.ICU,has_related_repository,https://github.com/996-icu-avengers/Natasha
996icu_996.ICU,has_related_repository,https://github.com/zhouF96/996.OD
996icu_996.ICU,has_related_repository,https://github.com/alexddhuang/996.Q
996icu_996.ICU,has_related_repository,https://github.com/0594mazhiyuan/996.survey
996icu_996.ICU,has_related_repository,https://github.com/msworkers/support.996.ICU
996icu_996.ICU,has_related_repository,https://github.com/996BC/996.Blockchain
996icu_996.ICU,has_related_repository,https://github.com/MagicLu550/996Error
ollama_ollama,has_description,Ollama 是一个帮助用户快速上手和运行大型语言模型的工具，支持在 macOS、Windows、Linux 和 Docker 上本地部署和运行多种模型。
ollama_ollama,has_related_repository,https://github.com/ollama/ollama-python
ollama_ollama,has_related_repository,https://github.com/ollama/ollama-js
MisterBooo_LeetCodeAnimation,has_description,该项目旨在用动画形式演示LeetCode上的所有题目，帮助用户更直观地理解算法。作者计划用3到4年时间完成，并提供《剑指Offer》系列题目的详细解析和动画视频。
tesseract-ocr_tesseract,has_description,Tesseract OCR 是一个开源 OCR 引擎，包含 libtesseract 库和命令行程序 tesseract，支持 100 多种语言，能够识别多种图像格式并输出多种文本格式。
tesseract-ocr_tesseract,has_related_repository,https://github.com/tesseract-ocr/tessdata
tesseract-ocr_tesseract,has_related_repository,https://github.com/DanBloomberg/leptonica
codecrafters-io_build-your-own-x,has_description,这是一个收集了各种技术从零开始构建的详细教程的仓库，涵盖了从数据库、操作系统到游戏、编程语言等多个领域，旨在通过实践来深入理解技术原理。
vercel_next.js,has_description,Next.js 是一个用于 React 的服务器端渲染和静态生成框架，提供生产环境所需的所有功能，包括混合静态和服务器渲染、TypeScript 支持、智能打包、路由预取等。
deepseek-ai_DeepSeek-R1,has_description,DeepSeek-R1 是 DeepSeek 推出的第一代推理模型系列，包括通过大规模强化学习（RL）训练的 DeepSeek-R1-Zero 和结合冷启动数据进一步优化的 DeepSeek-R1。该系列模型在数学、代码和推理任务上表现优异，并开源了多个基于 Llama 和 Qwen 的蒸馏模型。
deepseek-ai_DeepSeek-R1,has_related_repository,https://github.com/deepseek-ai/DeepSeek-V3
microsoft_playwright,has_description,"Playwright is a framework for Web Testing and Automation that allows testing Chromium, Firefox, and WebKit with a single API. It is built to enable cross-browser web automation that is ever-green, capable, reliable, and fast."
localsend_localsend,has_description,LocalSend 是一个免费、开源的应用程序，允许您通过本地网络在附近设备之间安全地共享文件和消息，无需互联网连接。它是一个跨平台应用，使用 REST API 和 HTTPS 加密实现设备间的安全通信。
localsend_localsend,has_related_repository,https://github.com/localsend/protocol
localsend_localsend,has_related_repository,https://github.com/localsend/snap
EbookFoundation_free-programming-books,has_description,这是一个收集多种编程语言免费学习资源的项目，包括书籍、课程、交互式教程等，由Free Ebook Foundation维护。
EbookFoundation_free-programming-books,has_related_repository,https://github.com/sindresorhus/awesome
d3_d3,has_description,D3 (D3.js) 是一个免费、开源的 JavaScript 库，用于数据可视化。它基于 Web 标准构建的低层方法，为创建动态的、数据驱动的图形提供了无与伦比的灵活性。
open-webui_open-webui,has_description,"Open WebUI is an extensible, feature-rich, and user-friendly self-hosted AI platform designed to operate entirely offline. It supports various LLM runners like Ollama and OpenAI-compatible APIs, with built-in inference engine for RAG."
open-webui_open-webui,has_related_repository,https://github.com/open-webui/pipelines
